"","Loc","Pr_Fall","Tmin_Fall","Tmax_Fall","GDD_Fall","Pr_Spring","Tmin_Spring","Tmax_Spring","GDD_Spring","Pr_Summer","Tmin_Summer","Tmax_Summer","GDD_Summer","Pr_Winter","Tmin_Winter","Tmax_Winter","GDD_Winter"
"338","MNb",114.9,34.1313186813187,57.7607692307692,241.897802197802,169.1,33.0565217391304,54.1360869565217,240.592391304348,256.3,58.8669565217391,81.8971739130435,255.473369565217,22.4,5.524,24.726,224.775
"339","MNc",159,29.926043956044,52.6159340659341,239.300549450549,180.6,27.079347826087,49.2036956521739,237.561956521739,230.6,55.7130434782609,79.3595652173913,253.892391304348,51.4,-5.36,16.83,219.558333333333
"340","MNd",97.5,33.2135164835165,57.2385714285714,241.497802197802,152.7,32.09,54.0578260869565,240.302173913043,245.8,59.4597826086957,83.0769565217391,255.965760869565,34.6,2.378,22.704,223.339444444444
"341","ND",42.6,30.0348351648352,54.1765934065934,239.764285714286,106.8,28.0439130434783,49.7534782608696,237.982608695652,175.8,56.3763043478261,82.3002173913043,254.89347826087,49.2,-6.012,14.606,218.759444444444
"342","NY",216,40.1464835164835,59.7130769230769,244.110989010989,280.5,33.6219565217391,53.674347826087,240.621195652174,290,58.0139130434783,78.8978260869565,254.403260869565,82.7,14.384,30.55,228.853888888889
"343","ORa",244.2,43.0620879120879,64.7036263736264,246.307142857143,329.4,42.2678260869565,61.7313043478261,245.260869565217,104.5,51.8528260869565,75.0454347826087,251.621739130435,314.9,32.188,45.302,237.897222222222
"344","ORb",54.5,41.3016483516484,65.9695604395604,246.16978021978,110.6,41.3658695652174,64.1671739130435,245.686956521739,31,55.625,84.4152173913044,255.272282608696,81.7,26.222,40.308,234.852777777778
"345","TX",41.8,63.3526373626374,87.3875824175824,258.244505494506,42,64.0145652173913,88.1384782608696,258.636956521739,116,74.5582608695652,97.085652173913,264.051086956522,78.7,48.48,68.538,248.877222222222
"346","WAa",46.2,41.9227472527473,65.1743956043956,246.121428571429,86.4,41.3658695652174,64.159347826087,245.684782608696,21.2,55.9184782608696,84.2704347826087,255.313586956522,59.6,26.036,39.558,234.592777777778
"347","WAb",44.1,38.57,63.3289010989011,244.677472527473,100.5,38.419347826087,62.5941304347826,244.43152173913,16.2,53.2928260869565,83.6130434782609,254.401630434783,45.2,22.516,36.056,232.642222222222
"348","WAc",263.9,43.2302197802198,60.4587912087912,245.174725274725,236.1,41.3736956521739,58.055,243.991304347826,77.9,51.1523913043478,70.9641304347826,250.29347826087,246.5,32.96,44.388,237.857777777778
"349","WAd",50,42.5497802197802,65.4849450549451,246.381868131868,119.3,42.1171739130435,64.0008695652174,245.849456521739,27.4,56.705,84.2665217391304,255.53097826087,85.8,26.994,39.806,234.927777777778
"350","WIa",133.7,35.962967032967,57.3592307692308,242.295054945055,190.6,32.614347826087,53.2947826086957,240.235869565217,257.3,57.8123913043478,79.1795652173913,254.425543478261,24.2,8.642,25.914,225.971111111111
"351","WIb",133.4,30.3908791208791,53.2528571428571,239.606593406593,159.8,25.5767391304348,49.3934782608696,237.197282608696,190.4,52.1776086956522,76.55,252.129891304348,35,0.178,20.374,222.081111111111
"352","WIc",172.5,33.3658241758242,56.0181318681319,241.201098901099,254.6,29.5876086956522,52.6139130434783,239.20597826087,185.8,55.4195652173913,78.845,253.667934782609,26.7,4.516,24.212,224.352222222222
"353","AZ",72.5,57.2979120879121,88.1728571428571,256.780769230769,15.8,55.9810869565217,86.0645652173913,255.829347826087,111.7,74.4095652173913,103.943260869565,265.914673913043,47.5,38.092,66.182,245.337222222222
"354","CAa",5.9,49.3798901098901,80.9886813186813,252.585714285714,39.2,49.6204347826087,78.109347826087,251.852717391304,0,63.1302173913043,95.4089130434783,260.410869565217,65.5,33.754,57.272,241.657222222222
"355","CAb",12.9,59.3867032967033,90.6236263736264,258.041758241758,3.7,56.315652173913,87.3421739130435,256.277173913043,24.4,74.9378260869565,105.218913043478,266.415760869565,4.5,38.716,69.458,246.420555555556
"356","CAc",16,47.9042857142857,72.4713186813187,249.80989010989,78.3,48.2234782608696,66.8691304347826,248.342391304348,0.5,55.1221739130435,72.5567391304348,251.838586956522,133.5,36.576,60.026,243.206111111111
"357","CAd",17,48.9902197802198,80.3754945054945,252.307142857143,87.2,48.515,75.8867391304348,250.928260869565,0,59.405,94.5773913043478,259.145108695652,220.9,34.294,55.092,241.201666666667
"358","CO",93.6,27.2003296703297,61.3983516483516,240.982967032967,86.2,27.7836956521739,59.1663043478261,240.525,80.4,43.5767391304348,78.455652173913,250.270108695652,30.2,1.902,36.622,227.073333333333
"359","FLa",199.9,65.7954945054945,87.3856043956044,258.922527472527,173.9,61.295,87.185652173913,257.616847826087,632.1,70.8232608695652,92.9476086956522,261.864130434783,95,56.516,81.996,254.847777777778
"360","FLb",180.6,65.1823076923077,85.9258241758242,258.346703296703,154.3,61.7391304347826,85.8532608695652,257.370108695652,608.1,71.1891304347826,92.6110869565217,261.872282608696,125.4,55.582,79.194,253.81
"361","FLc",215.2,62.2330769230769,83.0675824175824,256.733516483516,162.2,59.2152173913043,81.8384782608696,255.553804347826,379.4,71.0326086956522,92.1102173913043,261.689673913043,161.4,51.628,73.694,251.183888888889
"362","GA",121.8,55.4484615384615,83.6867032967033,255.020879120879,261.6,54.1830434782609,81.3473913043478,254.019565217391,268.8,70.220652173913,94.2780434782609,262.066304347826,364.9,45.482,69.586,248.335555555556
"363","IDa",30,33.5181318681319,63.682967032967,243.372527472527,87.2,33.2052173913043,60.7921739130435,242.482608695652,37.4,48.5834782608696,83.9671739130435,253.191847826087,35.1,12.216,33.22,228.993333333333
"364","IDb",26,38.6649450549451,67.2453846153846,245.791758241758,111.3,39.0610869565217,66.1686956521739,245.602717391304,32,55.6210869565217,86.9469565217391,255.974456521739,43.4,19.328,38.968,232.565555555556
"365","IDc",25.1,35.2587912087912,66.1139560439561,244.531318681319,93.2,34.6863043478261,62.5276086956522,243.376086956522,26.3,50.4304347826087,85.0373913043478,254.002173913043,42.3,13.954,35.662,230.154444444444
"366","ME",412.8,34.1075824175824,49.6548351648352,239.63956043956,189.6,25.8721739130435,47.1728260869565,236.6625,289,53.1284782608696,75.6852173913043,252.153804347826,232,2.514,25.544,224.166111111111
"367","MIa",367.4,38.0181318681319,59.8040659340659,243.545054945055,204.4,33.9702173913043,55.8441304347826,241.320652173913,227.7,56.1630434782609,78.3167391304348,253.727717391304,151,19.074,36.166,231.716666666667
"368","MIb",362.2,41.0642857142857,62.8976923076923,245.250549450549,262.4,37.0223913043478,57.5697826086957,242.647826086957,344.3,58.1860869565217,79.9739130434783,254.75,270.9,22.922,39.256,233.643888888889
"369","MNa",102.2,39.7706593406593,60.6447252747253,244.265384615385,328.2,36.3610869565217,57.7321739130435,242.509239130435,404.5,60.9545652173913,80.2810869565217,255.604347826087,39,11.74,31.774,228.459444444444
"370","MNb",86.9,38.0478021978022,60.6150549450549,243.778571428571,322.9,35.4669565217391,56.435,241.900543478261,529.3,59.9802173913044,79.61,255.147282608696,71.9,11.272,30.648,228.016666666667
"371","MNc",134,32.6023076923077,55.6462637362637,240.885714285714,167.2,30.004347826087,52.6882608695652,239.342391304348,241.3,55.8617391304348,77.5380434782609,253.427717391304,35.8,3.622,25.576,224.482777777778
"372","MNd",103,36.8372527472527,59.8297802197802,243.224175824176,250.2,34.8095652173913,57.170652173913,241.922282608696,407.2,59.3854347826087,80.4669565217391,255.220108695652,26.5,9.872,30.738,227.652777777778
"373","ND",35.8,31.9950549450549,56.9102197802198,241.068131868132,95.7,30.7458695652174,53.8328260869565,239.866304347826,201.9,55.6054347826087,81.6897826086957,254.509782608696,28.1,2.77,23.254,223.601111111111
"374","NY",254.2,42.3203296703297,60.6684615384615,244.98021978022,274.8,37.280652173913,56.7186956521739,242.483152173913,205.9,58.8552173913044,78.8508695652174,254.623913043478,262.4,23.542,40.22,234.083888888889
"375","ORa",377.8,44.2528571428571,63.6631868131868,246.348901098901,247.4,41.8236956521739,62.2380434782609,245.278260869565,123.1,53.5667391304348,78.1426086956522,252.958152173913,517.8,32.114,45.572,237.951666666667
"376","ORb",44.5,42.7594505494505,67.3403296703297,246.955494505494,91.2,41.3404347826087,66.2332608695652,246.253804347826,35,57.3232608695652,86.405,256.296739130435,56.5,26.542,43.082,235.712222222222
"377","TX",148,63.9618681318681,86.81,258.253296703297,106.2,66.2039130434783,85.6086956521739,258.542391304348,85.8,74.9104347826087,97.2695652173913,264.2,58.4,52.234,74.904,251.688333333333
"378","WAa",37.2,43.3251648351648,66.6183516483516,246.912087912088,62.7,41.2915217391304,66.1667391304348,246.221739130435,33.7,57.5091304347826,86.1486956521739,256.277173913043,49,26.258,42.314,235.42
"379","WAb",38.8,39.2385714285714,64.2269230769231,245.112637362637,60.3,38.5641304347826,64.6073913043478,245.03097826087,59.3,55.3119565217391,84.364347826087,255.171195652174,49.8,22.498,38.366,233.278888888889
"380","WAc",447.5,44.1361538461538,58.817032967033,244.97032967033,184.5,42.3363043478261,58.2682608695652,244.317934782609,165.6,52.5434782608696,72.995,251.24402173913,314.6,32.262,43.862,237.517777777778
"381","WAd",53.3,44.3735164835165,66.9526373626374,247.296153846154,94.1,42.4908695652174,66.1823913043478,246.559239130435,32.7,58.4091304347826,86.0919565217391,256.511413043478,61.3,27.28,42.672,235.803333333333
"382","WIa",187,39.5669230769231,60.173956043956,244.078021978022,238.7,36.2534782608696,56.2902173913043,242.078804347826,378.4,58.0295652173913,78.8273913043478,254.388043478261,89.3,14.742,33.138,229.672222222222
"383","WIb",213.2,33.982967032967,54.766043956044,241.024725274725,213.1,29.8341304347826,53.0776086956522,239.403260869565,423.1,52.8682608695652,74.8145652173913,251.839673913043,62.4,7.028,28.116,226.134444444444
"384","WIc",159,37.2546153846154,58.3106593406593,242.918131868132,257.4,33.1328260869565,56.0026086956522,241.132065217391,392.1,56.1747826086957,77.839347826087,253.598369565217,79.4,10.502,31.45,228.025555555556
"385","AZ",59.9,58.0159340659341,88.0541758241758,256.947252747253,68.6,51.3108695652174,82.1926086956522,253.45652173913,14.2,73.6347826086957,103.508913043478,265.578804347826,81.7,42.904,69.692,247.648888888889
"386","CAa",9.7,52.6930769230769,83.3524175824176,254.162637362637,132.2,45.7328260869565,72.304347826087,249.160326086957,0,62.345652173913,94.6008695652174,259.96847826087,64.7,37.46,61.016,243.726666666667
"387","CAb",17.7,61.0284615384615,91.1220879120879,258.636263736264,23.2,53.3182608695652,83.059347826087,254.254891304348,7.4,72.005,102.98652173913,264.98097826087,58.9,43.974,71.896,248.558333333333
"388","CAc",30.9,49.3937362637363,71.8897802197802,250.062087912088,204.1,44.8758695652174,63.1967391304348,246.392391304348,1.7,53.6880434782609,69.7491304347826,250.660326086957,110.7,41.174,64.426,245.705555555556
"389","CAd",22.3,51.4943956043956,83.1842857142857,253.782967032967,227.2,46.0928260869565,70.4123913043478,248.734782608696,8.9,57.4876086956522,92.1395652173913,257.935326086957,148.3,38.886,59.958,243.828888888889
"390","CO",66.8,23.8376923076923,57.9763736263736,239.098351648352,31,25.0680434782609,58.2291304347826,239.510326086957,97.1,44.0032608695652,78.0389130434783,250.272826086957,23.3,-0.966,32.296,225.075
"391","FLa",231.9,64.8262637362637,85.0357142857143,258.000549450549,388.5,63.5723913043478,87.1895652173913,258.250543478261,683.7,72.4041304347826,91.550652173913,261.915217391304,204.6,55.574,79.18,253.803888888889
"392","FLb",178.6,64.0489010989011,83.7183516483516,257.418681318681,432.9,64.6484782608696,85.6008695652174,258.108152173913,617.4,72.484347826087,91.6171739130435,261.95597826087,119.8,54.72,76.316,252.771111111111
"393","FLc",282.3,61.0601098901099,79.8315384615385,255.508791208791,527.9,62.1539130434783,82.5780434782609,256.575543478261,708.9,71.9541304347826,90.5645652173913,261.516304347826,189.2,49.856,70.23,249.729444444444
"394","GA",89.2,54.3150549450549,80.2884615384615,253.762087912088,581.6,58.7632608695652,80.7232608695652,255.11847826087,461.4,70.2734782608696,90.2789130434783,260.970108695652,473.8,43.05,64.558,246.263333333333
"395","IDa",61,32.2620879120879,58.9436263736264,241.707142857143,147.7,32.6202173913044,55.5897826086956,240.875,46.9,50.3365217391304,84.2997826086957,253.771195652174,14.6,15.948,37.414,231.195
"396","IDb",82.5,37.8064835164835,63.9954945054945,244.650549450549,104.4,37.1573913043478,61.0876086956522,243.6625,15.1,54.6173913043478,86.765,255.645108695652,41.3,23.344,41.9,234.495555555556
"397","IDc",57.1,33.5596703296703,61.2638461538462,242.712087912088,118.6,32.6965217391304,56.9710869565217,241.279891304348,18.8,51.2854347826087,85.4130434782609,254.34402173913,17.2,18.614,41.116,232.963888888889
"398","ME",280,32.9662637362637,50.27,239.493406593407,271.1,27.4139130434783,49.235,237.663586956522,282.3,51.6454347826087,74.9730434782609,251.54402173913,124.2,-3.304,20.604,221.177777777778
"399","MIa",270,36.5702197802198,56.6768131868132,242.274175824176,306.1,38.2139130434783,59.8647826086956,243.616304347826,251.7,56.8145652173913,80.9013043478261,254.626630434783,95.6,16.24,32.7,229.966666666667
"400","MIb",333.1,39.2069230769231,60.077032967033,243.951098901099,280.8,42.0369565217391,63.0578260869565,245.565217391304,286.1,59.915652173913,83.5621739130435,256.227173913043,97.4,20.72,35.526,231.996111111111
"401","MNa",319.9,34.1115384615385,51.8484615384615,240.25,322.5,39.1980434782609,58.2310869565217,243.435869565217,276.4,61.7,80.6665217391304,255.91847826087,46.3,9.97,29.064,227.215
"402","MNb",276.5,33.0236263736264,52.4675824175824,240.11978021978,386.1,39.2234782608696,57.2117391304348,243.159782608696,344.8,60.6317391304348,81.1223913043478,255.748369565217,56.1,9.962,27.126,226.674444444444
"403","MNc",160.8,29.5482417582418,48.826043956044,238.142857142857,229.9,33.8723913043478,54.9773913043478,241.052717391304,248.6,57.7419565217391,78.8723913043478,254.320652173913,44.8,2.804,23.946,223.802777777778
"404","MNd",251.4,33.0078021978022,52.3528571428571,240.083516483516,289.2,38.585652173913,57.7145652173913,243.122282608696,370.4,61.4808695652174,81.5332608695652,256.098369565217,30.5,9.25,28.32,226.808333333333
"405","ND",200.8,29.0616483516484,47.9675824175824,237.769230769231,174.7,34.1560869565217,56.7871739130435,241.634239130435,262.4,57.8984782608696,82.1769565217391,255.282065217391,34.9,3.596,22.632,223.657777777778
"406","NY",161.3,40.9871428571429,60.7693406593407,244.637912087912,295.7,40.7123913043478,59.5654347826087,244.227173913043,159,58.624347826087,81.0832608695652,255.179891304348,126.5,20.394,35.912,232.012777777778
"407","ORa",288.1,43.2875824175824,67.1781318681319,247.057142857143,428,40.489347826087,57.395652173913,243.5625,103.5,51.4184782608696,76.6184782608696,251.938043478261,353.7,35.676,49.838,240.126111111111
"408","ORb",82.7,40.8902197802198,65.0102197802198,245.789010989011,107.1,39.9728260869565,62.3436956521739,244.79347826087,40.2,55.9028260869565,84.8691304347826,255.475543478261,53.1,30.384,45.498,237.450555555556
"409","TX",174.5,62.6128571428571,84.2207692307692,257.159340659341,151.5,66.9669565217391,89.1265217391304,259.73152173913,146.5,75.0454347826087,96.6415217391304,264.063043478261,169.4,51.306,69.754,250
"410","WAa",67.1,41.626043956044,64.2684615384615,245.787362637363,72.1,40.01,62.525652173913,244.854347826087,32.8,56.435,84.92,255.6375,45,29.804,44.66,237.056666666667
"411","WAb",61.2,37.4563736263736,61.8532967032967,243.958241758242,86.7,36.6976086956522,60.8097826086956,243.457608695652,38.4,53.3378260869565,82.7345652173913,254.170108695652,34.7,26.51,41.592,235.289444444444
"412","WAc",185.5,42.6921978021978,59.7269230769231,244.821978021978,181,41.3110869565217,55.9086956521739,243.377717391304,140.3,51.7158695652174,70.4417391304348,250.304891304348,242.9,37.21,48.49,240.177777777778
"413","WAd",88.6,41.8614285714286,64.7471428571429,245.985714285714,123.6,40.7339130434783,62.4239130434783,245.027173913043,42.2,56.9632608695652,84.7889130434783,255.747826086957,54.7,31,45.12,237.516666666667
"414","WIa",311.2,36.7818681318681,55.3732967032967,241.970879120879,200.4,39.8652173913043,59.2015217391304,243.890760869565,266.4,59.4441304347826,81.1595652173913,255.428804347826,64.1,12.738,29.398,228.076666666667
"415","WIb",311.6,30.4067032967033,50.0761538461538,238.728571428571,295.4,33.3089130434783,54.4686956521739,240.754891304348,263.7,54.4980434782609,76.835652173913,252.853804347826,59.4,5.708,24.6,224.791111111111
"416","WIc",285.2,33.3717582417582,53.1341758241758,240.401648351648,291.5,36.7367391304348,57.5776086956522,242.570652173913,217.5,57.2176086956522,79.8134782608696,254.436413043478,63.2,8.862,27.582,226.495555555556
"417","AZ",18.2,55.7906593406593,88.1847252747253,256.365384615385,114.9,56.7558695652174,85.8180434782609,255.976086956522,102.3,73.3863043478261,102.972826086957,265.360869565217,174.1,42.3341758241758,66.380989010989,246.570879120879
